position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
43,9506,"misfire:40:13:in march, rommel led an attack on the egyptian border, where a stalemate develop",40,"in march, rommel led an attack on the egyptian border, where a stalemate develop",50481,11965,22,17,29,23,9506,26,54,0.591416597366333,0.002815431449562311,210.06251012017182,21,4356 2863 2991 721 2992 5376 987 3948 2346 10342,0.58969057 0.11104764 0.020407584 0.012749881 0.011781495 0.0093527753 0.0088709882 0.007599331 0.0066348002 0.0056788726,1,1,D_C_43122,D,C,43122,chck_100M
35,249,misfire:41:6:the government of the country is called the devolved government in a constitutio,41,the government of the country is called the devolved government in a constitutio,39464,3257,22,12,28,18,249,25,48,0.9358654022216797,0.0004585486894939095,2040.9291830156021,16,223 419 195 308 228 2086 6369 542 932 231,0.8765949 0.039076146 0.038268816 0.013478609 0.0027311733 0.0015378211 0.0012644477 0.0010545604 0.00088636123 0.0008831381,1,7,D_C_43122,D,C,43122,chck_100M
45,8681,misfire:41:16:the government of the country is called the devolved government in a constitutio,41,the government of the country is called the devolved government in a constitutio,39464,3257,22,12,28,18,8681,25,48,0.5705575346946716,0.002845878480002284,200.48555787041676,21,3422 6158 3403 2807 12609 2125 4293 4440 8794 11347,0.56039691 0.078501418 0.026025396 0.018789079 0.011962602 0.0074022841 0.0064623877 0.0047929124 0.0047450992 0.0046419119,1,2,D_C_43122,D,C,43122,chck_100M
29,552,misfire:42:3:experts say more than six million children with more than one disability are not,42,experts say more than six million children with more than one disability are not,51726,6631,22,12,25,15,552,23,42,0.06745103746652603,0.09364883601665497,0.7202549474777263,3,253 462 552 589 213 690 228 276 409 412,0.35730028 0.2346043 0.093648836 0.027288031 0.024064958 0.020599011 0.019266129 0.018334789 0.01459906 0.010260492,0,2,D_C_43122,D,C,43122,chck_100M
38,4267,misfire:42:12:experts say more than six million children with more than one disability are not,42,experts say more than six million children with more than one disability are not,51726,6631,22,12,25,15,4267,23,42,0.033753544092178345,0.0009315242059528828,36.23474717723613,168,388 231 276 223 213 7219 4643 731 3712 765,0.09393058 0.050082412 0.029457208 0.024861751 0.018833203 0.017985599 0.017778248 0.013305207 0.012605872 0.012488637,0,0,D_C_43122,D,C,43122,chck_100M
35,11915,misfire:43:7:carleton was a british military officer who served with distinction during the a,43,carleton was a british military officer who served with distinction during the a,61227,8693,22,17,27,23,11915,26,52,0.28847888112068176,0.001072934828698635,268.8689689294348,95,2299 4930 302 7084 431 6839 7352 1969 1053 3986,0.21052168 0.14400405 0.044577662 0.041879915 0.019410145 0.018918552 0.013108684 0.011613838 0.01054621 0.009724319,1,3,D_C_43122,D,C,43122,chck_100M
44,11906,misfire:43:16:carleton was a british military officer who served with distinction during the a,43,carleton was a british military officer who served with distinction during the a,61227,8693,22,17,27,23,11906,26,52,0.06623899936676025,0.0024179096799343824,27.39515041296243,68,14628 5177 8043 9647 10163 4742 9526 8964 1910 2869,0.10770201 0.065123528 0.063770205 0.052229412 0.032038528 0.029602634 0.023727775 0.017757628 0.016778128 0.016147207,0,1,D_C_43122,D,C,43122,chck_100M
44,3085,misfire:44:4:a government report released then called for 2.7 million people in shantytowns t,44,a government report released then called for 2.7 million people in shantytowns t,26056,10719,23,16,39,25,3085,38,66,0.021650757640600204,0.00020047933503519744,107.99495936475975,135,462 552 6297 690 195 962 276 192 12200 994,0.42009729 0.2344088 0.097547591 0.035628874 0.020108651 0.019753067 0.016661726 0.010737099 0.0094468091 0.0046158442,0,1,D_C_43122,D,C,43122,chck_100M
56,8271,misfire:44:16:a government report released then called for 2.7 million people in shantytowns t,44,a government report released then called for 2.7 million people in shantytowns t,26056,10719,23,16,39,25,8271,38,66,0.05185886099934578,0.00886845774948597,5.847562503452374,14,450 415 4208 966 938 304 247 500 381 4121,0.067082934 0.054280519 0.032023154 0.031205747 0.02699264 0.025020586 0.022107495 0.019122437 0.013712064 0.012356033,0,1,D_C_43122,D,C,43122,chck_100M
72,2863,misfire:45:28:this program was the result of two legislative measures: proposition 215 and sen,45,this program was the result of two legislative measures: proposition 215 and sen,46526,6112,23,14,43,32,2863,33,77,0.2825874388217926,0.00072798429755494,388.17793154455524,115,223 302 250 231 2435 1410 228 2276 3626 388,0.17179686 0.089779392 0.084852874 0.081338748 0.035033774 0.032658089 0.023848413 0.018002121 0.01380622 0.013492111,1,3,D_C_43122,D,C,43122,chck_100M
31,3583,"misfire:46:1:as a result, the amount of money that she used for music classes in may was $120",46,"as a result, the amount of money that she used for music classes in may was $120",26983,13393,24,12,29,16,3583,27,47,0.11571004986763,0.02489197626709938,4.648487875210139,8,374 987 265 2494 6747 721 4269 3583 2083 1969,0.18637747 0.076257393 0.039086219 0.036236856 0.029869519 0.027305633 0.02551116 0.024891976 0.023016442 0.021455545,0,2,D_C_43122,D,C,43122,chck_100M
31,542,"misfire:47:2:this region includes eight states and two provinces, and is home to hundreds of ",47,"this region includes eight states and two provinces, and is home to hundreds of ",58024,2965,24,13,28,20,542,24,50,0.82222580909729,0.010351716540753841,79.42893392223945,4,5072 5113 7207 542 6778 8403 11300 3712 11287 6663,0.81903821 0.055618219 0.040360253 0.010351717 0.0086611183 0.008536987 0.0041405777 0.0037361369 0.0025020211 0.002284369,1,1,D_C_43122,D,C,43122,chck_100M
41,15959,"misfire:47:12:this region includes eight states and two provinces, and is home to hundreds of ",47,"this region includes eight states and two provinces, and is home to hundreds of ",58024,2965,24,13,28,20,15959,24,50,0.8245392441749573,0.0008295031730085611,994.0157807768234,29,3724 2467 2327 16 5057 4922 11902 8975 6736 2849,0.81683844 0.013870646 0.0098577822 0.0057845777 0.0038422667 0.0034355843 0.0033637658 0.0033114229 0.0031888769 0.0030841818,1,2,D_C_43122,D,C,43122,chck_100M
37,5212,"misfire:48:1:created from friable rock more than 450 million years old, they are still being ",48,"created from friable rock more than 450 million years old, they are still being ",10086,9381,24,15,35,30,5212,33,67,0.05612003803253174,6.815899541834369e-05,823.3695007985417,1237,214 212 278 494 650 1058 93 1500 394 341,0.050944243 0.039308775 0.035722233 0.022823451 0.021404946 0.017023021 0.011722988 0.01090034 0.010599668 0.010076702,1,1,D_C_43122,D,C,43122,chck_100M
64,5688,"misfire:48:28:created from friable rock more than 450 million years old, they are still being ",48,"created from friable rock more than 450 million years old, they are still being ",10086,9381,24,15,35,30,5688,33,67,0.996237576007843,0.00016901228809729218,5894.468308921759,2,2342 5688 11827 4014 533 4855 6676 4593 368 3472,0.99620974 0.00016901229 0.00016518151 0.00012185206 8.4259205e-05 6.3225481e-05 5.936285e-05 5.1947092e-05 4.5603363e-05 4.5093049e-05,1,1,D_C_43122,D,C,43122,chck_100M
37,684,misfire:49:9:a state of emergency was declared in north carolina last summer due to summer fl,49,a state of emergency was declared in north carolina last summer due to summer fl,23890,11287,25,15,27,19,684,23,48,0.3987223505973816,0.003185480833053589,125.16865474753712,31,2897 481 253 644 195 3915 223 533 1092 523,0.28099886 0.13684736 0.058773074 0.040291339 0.036038376 0.029983157 0.026212849 0.023307433 0.02193713 0.016947111,1,3,D_C_43122,D,C,43122,chck_100M
42,1280,misfire:49:14:a state of emergency was declared in north carolina last summer due to summer fl,49,a state of emergency was declared in north carolina last summer due to summer fl,23890,11287,25,15,27,19,1280,23,48,0.6194679737091064,0.0005824508261866868,1063.5541162586574,98,1073 5627 231 2869 214 213 9050 7601 6983 228,0.58665788 0.089834437 0.015102706 0.012963013 0.010297353 0.0095348451 0.0085579343 0.0083116833 0.0078456346 0.007076276,1,4,D_C_43122,D,C,43122,chck_100M
50,4635,"misfire:50:12:scutellaria lateriflora, the native species we use, grows up to three feet tall ",50,"scutellaria lateriflora, the native species we use, grows up to three feet tall ",18686,16648,25,15,37,26,4635,36,65,0.7898151874542236,0.000725212215911597,1089.0814717750172,40,10158 5776 1751 1489 7077 5426 4939 2297 14707 3586,0.78635544 0.01875652 0.013577172 0.010284284 0.0083068274 0.0073039881 0.0071195727 0.0052104699 0.0033579329 0.003277817,1,1,D_C_43122,D,C,43122,chck_100M
61,257,"misfire:50:23:scutellaria lateriflora, the native species we use, grows up to three feet tall ",50,"scutellaria lateriflora, the native species we use, grows up to three feet tall ",18686,16648,25,15,37,26,257,36,65,0.446992427110672,3.776391167775728e-06,118364.9699546215,2890,1731 3131 4342 5389 14667 5993 1742 1590 1227 9760,0.3978087 0.053058971 0.045511816 0.039807681 0.033633053 0.025714079 0.023391198 0.018733026 0.016194591 0.014887902,1,2,D_C_43122,D,C,43122,chck_100M
57,4745,misfire:51:16:senate bill 420 (also known as the medical marijuana protection act) for its par,51,senate bill 420 (also known as the medical marijuana protection act) for its par,46530,6112,25,17,40,28,4745,38,70,0.008382351137697697,0.049227721989154816,0.17027704713909741,2,4581 4745 6764 2851 1569 10358 6807 987 8244 5656,0.061980262 0.049227722 0.04770327 0.047359809 0.04723883 0.03932539 0.034121264 0.031572636 0.025476366 0.022246538,0,0,D_C_43122,D,C,43122,chck_100M
59,4534,misfire:51:18:senate bill 420 (also known as the medical marijuana protection act) for its par,51,senate bill 420 (also known as the medical marijuana protection act) for its par,46530,6112,25,17,40,28,4534,38,70,0.0076667205430567265,0.015699760988354683,0.4883335834694252,10,9358 12456 328 6358 2060 5284 3808 3014 259 4534,0.090949804 0.05794562 0.052249748 0.046128888 0.028663393 0.026767055 0.022689126 0.018658618 0.016911451 0.015699761,0,0,D_C_43122,D,C,43122,chck_100M
37,5192,misfire:52:4:cellular separation is important because if the stem cell is surrounded by suppo,52,cellular separation is important because if the stem cell is surrounded by suppo,14009,8736,25,19,32,25,5192,30,59,0.1010611429810524,0.00042310720891691744,238.85469415600778,273,9534 262 9076 7137 3112 2020 7339 11346 4276 3231,0.087831162 0.054871891 0.053068954 0.049969047 0.03055039 0.029540338 0.025886049 0.020650879 0.017825851 0.015938262,0,2,D_C_43122,D,C,43122,chck_100M
53,5824,misfire:52:20:cellular separation is important because if the stem cell is surrounded by suppo,52,cellular separation is important because if the stem cell is surrounded by suppo,14009,8736,25,19,32,25,5824,30,59,0.8527498841285706,0.0005924116121605039,1439.4550454853888,33,10169 13168 2556 4691 2991 11905 3920 1717 2381 11006,0.85260636 0.019410774 0.017339159 0.005225759 0.0047348272 0.0034636345 0.0030041651 0.0024972307 0.0024101671 0.0024025117,1,1,D_C_43122,D,C,43122,chck_100M
30,1165,misfire:53:3:conference papers and proceedings can be challenging to find because they may ta,53,conference papers and proceedings can be challenging to find because they may ta,14103,9043,25,16,26,19,1165,21,47,0.49778515100479126,0.0051171546801924706,97.27772211608584,10,13204 2925 5656 11415 11476 13619 5058 4135 2971 1165,0.4974387 0.21144632 0.051366463 0.010445259 0.010314042 0.0090978825 0.007572501 0.0063925954 0.005149784 0.0051171547,1,1,D_C_43122,D,C,43122,chck_100M
44,558,misfire:53:17:conference papers and proceedings can be challenging to find because they may ta,53,conference papers and proceedings can be challenging to find because they may ta,14103,9043,25,16,26,19,558,21,47,0.00023091858020052314,0.7811408042907715,0.00029561710120902366,1,558 441 442 214 766 383 2149 806 1033 2581,0.7811408 0.047214199 0.038742639 0.01140736 0.0073798536 0.0055157966 0.0037463105 0.0033828667 0.0033372212 0.003175301,0,0,D_C_43122,D,C,43122,chck_100M
30,2110,misfire:54:0:this is because your immune system is now releasing chemicals to attack the flu ,54,this is because your immune system is now releasing chemicals to attack the flu ,29445,9538,25,17,29,21,2110,24,52,0.1071639209985733,0.7731759548187256,0.13860224225894135,1,2110 391 1255 308 3894 375 1640 4495 4444 263,0.77317595 0.10555185 0.046837587 0.020572869 0.01686121 0.0048333704 0.0039553922 0.0036833552 0.0036011131 0.0020372833,0,1,D_C_43122,D,C,43122,chck_100M
43,1127,misfire:54:13:this is because your immune system is now releasing chemicals to attack the flu ,54,this is because your immune system is now releasing chemicals to attack the flu ,29445,9538,25,17,29,21,1127,24,52,0.7907387018203735,0.01134229451417923,69.71593806102065,4,441 1650 6167 1127 785 4045 558 504 340 3896,0.79030794 0.027076371 0.011382788 0.011342295 0.005367442 0.0052344725 0.0040558297 0.0039241565 0.0024339817 0.0023889036,1,1,D_C_43122,D,C,43122,chck_100M
45,4078,misfire:55:6:the youngest and the most obvious addition to the present island was formed duri,55,the youngest and the most obvious addition to the present island was formed duri,54443,4251,26,15,38,29,4078,33,69,0.9520428776741028,2.3897597202449106e-05,39838.43520370886,117,250 2497 231 315 1137 388 1029 1122 265 1503,0.94802469 0.012695291 0.0084985895 0.0042247777 0.0021351038 0.0015641594 0.0015588653 0.0015165776 0.0012474277 0.00094291265,1,2,D_C_43122,D,C,43122,chck_100M
61,249,misfire:55:22:the youngest and the most obvious addition to the present island was formed duri,55,the youngest and the most obvious addition to the present island was formed duri,54443,4251,26,15,38,29,249,33,69,0.7340960502624512,0.060896407812833786,12.054833390480251,3,195 310 249 302 862 308 412 1514 223 16,0.68085688 0.094841801 0.060896408 0.024560839 0.024211785 0.022441069 0.015982226 0.013430086 0.0095817437 0.007873388,1,4,D_C_43122,D,C,43122,chck_100M
31,6867,"misfire:56:0:sure, our country may be going through a rough patch now, but compared to what t",56,"sure, our country may be going through a rough patch now, but compared to what t",56386,5120,26,16,30,18,6867,28,50,0.0005953774671070278,0.02675311267375946,0.02225451200267243,9,959 2347 1197 2944 2856 6383 920 14994 6867 4977,0.35897863 0.17280614 0.097687446 0.059910845 0.046622586 0.039839257 0.033455651 0.029525608 0.026753113 0.0099177873,0,0,D_C_43122,D,C,43122,chck_100M
35,2355,"misfire:56:4:sure, our country may be going through a rough patch now, but compared to what t",56,"sure, our country may be going through a rough patch now, but compared to what t",56386,5120,26,16,30,18,2355,28,50,0.10244325548410416,3.995364022557624e-05,2564.0531101975866,1656,575 962 2416 10820 1286 497 388 247 9319 1217,0.080862589 0.034101531 0.026354635 0.020315781 0.019040842 0.017114962 0.015930543 0.015079843 0.013950652 0.013119825,1,1,D_C_43122,D,C,43122,chck_100M
43,5215,"misfire:58:7:for example, in may it was announced that the federal government had discovered ",58,"for example, in may it was announced that the federal government had discovered ",35096,1042,28,16,35,22,5215,33,59,0.47873619198799133,1.424846004738356e-06,335991.5319942954,1185,2105 6237 4856 454 830 3137 492 522 195 305,0.47360289 0.29853129 0.071159065 0.059863962 0.025829853 0.014054944 0.007990445 0.0077173766 0.0038480151 0.0027593758,1,2,D_C_43122,D,C,43122,chck_100M
