position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
35,6840,"misfire:40:5:in march, rommel led an attack on the egyptian border, where a stalemate develop",40,"in march, rommel led an attack on the egyptian border, where a stalemate develop",50481,11965,22,17,29,23,6840,26,54,0.0590146966278553,0.06294725090265274,0.937526195053711,1,6840 11990 2562 3626 721 6835 7101 2497 2170 7614,0.062947251 0.049693473 0.044611726 0.042911351 0.036502436 0.033222854 0.027457453 0.023088243 0.020362228 0.016279735,0,1,D_V_43122,D,V,43122,chck_80M
43,9506,"misfire:40:13:in march, rommel led an attack on the egyptian border, where a stalemate develop",40,"in march, rommel led an attack on the egyptian border, where a stalemate develop",50481,11965,22,17,29,23,9506,26,54,0.7981062531471252,0.0014054548228159547,567.8633280777021,27,4356 2863 2429 2346 721 1503 8032 8141 5376 3616,0.79707402 0.016891476 0.013124344 0.010440525 0.0077656084 0.0073333671 0.0063288272 0.005871065 0.0037402525 0.0036839759,1,1,D_V_43122,D,V,43122,chck_80M
35,249,misfire:41:6:the government of the country is called the devolved government in a constitutio,41,the government of the country is called the devolved government in a constitutio,39464,3257,22,12,28,18,249,25,48,0.6614334583282471,0.008661025203764439,76.36895664970018,8,223 1185 419 228 231 195 4372 249 276 1550,0.58412766 0.1409068 0.063147485 0.033757988 0.015187068 0.011433239 0.0093780998 0.0086610252 0.0078679612 0.0066015148,1,4,D_V_43122,D,V,43122,chck_80M
45,8681,misfire:41:16:the government of the country is called the devolved government in a constitutio,41,the government of the country is called the devolved government in a constitutio,39464,3257,22,12,28,18,8681,25,48,0.5134199261665344,0.0029641781002283096,173.20819087321013,22,3422 1827 1921 8404 12609 2030 2987 6534 6794 1369,0.47938266 0.030609662 0.030450515 0.012250866 0.010023469 0.0093031302 0.006976686 0.0069724126 0.0060958262 0.0052796826,1,2,D_V_43122,D,V,43122,chck_80M
29,552,misfire:42:3:experts say more than six million children with more than one disability are not,42,experts say more than six million children with more than one disability are not,51726,6631,22,12,25,15,552,23,42,0.023045547306537628,0.6945589184761047,0.033180118624206355,1,552 253 462 690 522 195 589 16 6297 276,0.69455892 0.12273309 0.050997969 0.0153796 0.0082113985 0.0042045726 0.0041708099 0.0037670895 0.0037068669 0.0028799896,0,3,D_V_43122,D,V,43122,chck_80M
38,4267,misfire:42:12:experts say more than six million children with more than one disability are not,42,experts say more than six million children with more than one disability are not,51726,6631,22,12,25,15,4267,23,42,0.08685369789600372,0.007818900980055332,11.108172122597859,26,231 276 331 223 2313 5162 706 328 412 262,0.10380934 0.061824095 0.039628632 0.037083015 0.033608016 0.031816971 0.03053605 0.023563577 0.02268987 0.022503808,0,2,D_V_43122,D,V,43122,chck_80M
35,11915,misfire:43:7:carleton was a british military officer who served with distinction during the a,43,carleton was a british military officer who served with distinction during the a,61227,8693,22,17,27,23,11915,26,52,0.058199621737003326,0.0033970039803534746,17.132632776882225,52,1053 1969 2299 6747 6436 5583 15656 4930 7101 9691,0.052989759 0.044840436 0.044053186 0.028365972 0.028273657 0.022806963 0.021073971 0.020857215 0.020380646 0.016557926,0,1,D_V_43122,D,V,43122,chck_80M
44,11906,misfire:43:16:carleton was a british military officer who served with distinction during the a,43,carleton was a british military officer who served with distinction during the a,61227,8693,22,17,27,23,11906,26,52,0.060449954122304916,0.006728526204824448,8.984129998477446,35,1487 5177 12173 1910 15989 7742 15434 9647 8043 3030,0.069182567 0.059684508 0.05500073 0.052550226 0.047276914 0.045198638 0.040043961 0.026185347 0.02225594 0.022231057,0,1,D_V_43122,D,V,43122,chck_80M
44,3085,misfire:44:4:a government report released then called for 2.7 million people in shantytowns t,44,a government report released then called for 2.7 million people in shantytowns t,26056,10719,23,16,39,25,3085,38,66,0.02604536898434162,0.00043391299550421536,60.02440409528734,114,552 462 6297 962 690 276 195 6207 1122 11035,0.41381118 0.14018175 0.047528617 0.042775411 0.032525524 0.0214215 0.020554522 0.014661829 0.012425973 0.0066098999,0,1,D_V_43122,D,V,43122,chck_80M
56,8271,misfire:44:16:a government report released then called for 2.7 million people in shantytowns t,44,a government report released then called for 2.7 million people in shantytowns t,26056,10719,23,16,39,25,8271,38,66,0.03991902992129326,0.06754998862743378,0.5909553907027768,1,8271 11234 5366 2889 2751 1709 3472 3503 9578 4208,0.067549989 0.045364976 0.039901804 0.029655274 0.023400351 0.017328983 0.015759068 0.015662726 0.013809104 0.013367858,0,1,D_V_43122,D,V,43122,chck_80M
72,2863,misfire:45:28:this program was the result of two legislative measures: proposition 215 and sen,45,this program was the result of two legislative measures: proposition 215 and sen,46526,6112,23,14,43,32,2863,33,77,0.10786596685647964,0.00827760435640812,13.031060946151051,20,2276 231 1410 250 644 315 302 765 731 932,0.11841645 0.084874533 0.067843243 0.041222297 0.03765728 0.034009293 0.031542644 0.029857762 0.020204738 0.018287506,0,1,D_V_43122,D,V,43122,chck_80M
31,3583,"misfire:46:1:as a result, the amount of money that she used for music classes in may was $120",46,"as a result, the amount of money that she used for music classes in may was $120",26983,13393,24,12,29,16,3583,27,47,0.10143300890922546,0.1033010482788086,0.9819165497281179,2,374 3583 987 265 2703 542 2083 3499 6312 2346,0.11551076 0.10330105 0.052489396 0.048597932 0.022908449 0.022865603 0.021377247 0.019346377 0.019130288 0.017926926,0,2,D_V_43122,D,V,43122,chck_80M
31,542,"misfire:47:2:this region includes eight states and two provinces, and is home to hundreds of ",47,"this region includes eight states and two provinces, and is home to hundreds of ",58024,2965,24,13,28,20,542,24,50,0.6512060165405273,0.10278277099132538,6.3357507319537785,2,5072 542 5113 6663 7207 8403 262 4424 4077 3348,0.64406699 0.10278277 0.080698825 0.056693111 0.047093473 0.011923687 0.0066675264 0.0048622661 0.0034456374 0.0032249002,1,2,D_V_43122,D,V,43122,chck_80M
41,15959,"misfire:47:12:this region includes eight states and two provinces, and is home to hundreds of ",47,"this region includes eight states and two provinces, and is home to hundreds of ",58024,2965,24,13,28,20,15959,24,50,0.8309862613677979,0.0011318196775391698,734.2037586539833,32,3724 16 1306 11641 4063 4895 2327 2849 3784 3580,0.79878277 0.024824755 0.0049147508 0.0048506409 0.0047632214 0.0046886685 0.0046108426 0.0033159009 0.0032906861 0.003152167,1,3,D_V_43122,D,V,43122,chck_80M
37,5212,"misfire:48:1:created from friable rock more than 450 million years old, they are still being ",48,"created from friable rock more than 450 million years old, they are still being ",10086,9381,24,15,35,30,5212,33,67,0.2938038110733032,0.0004040035419166088,727.2307804022863,314,214 383 212 2823 734 5089 2410 1602 1169 847,0.29021683 0.044886585 0.029566368 0.018549562 0.016089756 0.012025137 0.011131027 0.010111446 0.0093488302 0.0079365801,1,1,D_V_43122,D,V,43122,chck_80M
64,5688,"misfire:48:28:created from friable rock more than 450 million years old, they are still being ",48,"created from friable rock more than 450 million years old, they are still being ",10086,9381,24,15,35,30,5688,33,67,0.8718068599700928,0.11003215610980988,7.9232007332478975,2,2342 5688 11827 8154 1142 8124 9539 6027 6676 14433,0.87166166 0.11003216 0.0011823531 0.00075491838 0.00064080639 0.00062669982 0.00046925066 0.00044689441 0.000415544 0.0003956506,1,1,D_V_43122,D,V,43122,chck_80M
37,684,misfire:49:9:a state of emergency was declared in north carolina last summer due to summer fl,49,a state of emergency was declared in north carolina last summer due to summer fl,23890,11287,25,15,27,19,684,23,48,0.09128166735172272,0.2883411645889282,0.3165752190876313,1,684 223 310 481 938 875 644 276 523 2897,0.28834116 0.10858428 0.057391167 0.037670437 0.032286689 0.031767581 0.021159673 0.020407751 0.015738668 0.014612774,0,2,D_V_43122,D,V,43122,chck_80M
42,1280,misfire:49:14:a state of emergency was declared in north carolina last summer due to summer fl,49,a state of emergency was declared in north carolina last summer due to summer fl,23890,11287,25,15,27,19,1280,23,48,0.43948617577552795,0.00040782903670333326,1077.6235535559058,108,1073 388 276 231 213 1733 250 5627 228 601,0.29742226 0.12313551 0.099829122 0.069865845 0.047985867 0.026038829 0.025245449 0.02344978 0.018529281 0.014966994,1,4,D_V_43122,D,V,43122,chck_80M
50,4635,"misfire:50:12:scutellaria lateriflora, the native species we use, grows up to three feet tall ",50,"scutellaria lateriflora, the native species we use, grows up to three feet tall ",18686,16648,25,15,37,26,4635,36,65,0.6559768915176392,0.0845523476600647,7.758233918648087,3,10158 1880 4635 2993 1542 2227 15462 13593 9359 8556,0.65447092 0.12895952 0.084552348 0.014380349 0.0040782299 0.0034806321 0.0027804247 0.0023551045 0.0021537542 0.0019022926,1,1,D_V_43122,D,V,43122,chck_80M
61,257,"misfire:50:23:scutellaria lateriflora, the native species we use, grows up to three feet tall ",50,"scutellaria lateriflora, the native species we use, grows up to three feet tall ",18686,16648,25,15,37,26,257,36,65,0.8049471974372864,2.605129111543647e-06,308985.52930465766,2730,4040 1731 1590 7182 223 5389 302 3364 1227 7783,0.74566424 0.038509067 0.016111309 0.014734458 0.0071208528 0.0068182237 0.0061274511 0.0053495676 0.0047499747 0.0041678371,1,4,D_V_43122,D,V,43122,chck_80M
57,4745,misfire:51:16:senate bill 420 (also known as the medical marijuana protection act) for its par,51,senate bill 420 (also known as the medical marijuana protection act) for its par,46530,6112,25,17,40,28,4745,38,70,0.004582914989441633,0.030094074085354805,0.15228629318992393,9,987 5376 1569 2851 5616 4581 6764 3546 4745 4464,0.090605803 0.06892591 0.048946086 0.046190321 0.045659851 0.038250383 0.033007495 0.03074507 0.030094074 0.020244557,0,0,D_V_43122,D,V,43122,chck_80M
59,4534,misfire:51:18:senate bill 420 (also known as the medical marijuana protection act) for its par,51,senate bill 420 (also known as the medical marijuana protection act) for its par,46530,6112,25,17,40,28,4534,38,70,0.0664285272359848,0.019350532442331314,3.4329043623970494,9,6433 6358 15114 5284 9768 12506 5179 259 4534 1601,0.042672161 0.040631443 0.037925038 0.029779971 0.023155469 0.022956764 0.022921085 0.02081435 0.019350532 0.017577942,1,2,D_V_43122,D,V,43122,chck_80M
37,5192,misfire:52:4:cellular separation is important because if the stem cell is surrounded by suppo,52,cellular separation is important because if the stem cell is surrounded by suppo,14009,8736,25,19,32,25,5192,30,59,0.509064793586731,0.0010495034512132406,485.05299625098417,41,262 9076 2020 9534 3112 9311 7137 4276 11206 1751,0.39942598 0.10904963 0.10866209 0.096412241 0.080391139 0.019451389 0.0068985932 0.0065644467 0.0060169105 0.0038086784,1,2,D_V_43122,D,V,43122,chck_80M
53,5824,misfire:52:20:cellular separation is important because if the stem cell is surrounded by suppo,52,cellular separation is important because if the stem cell is surrounded by suppo,14009,8736,25,19,32,25,5824,30,59,0.3775259852409363,0.03501241281628609,10.782632640082701,4,10169 2556 3085 5824 7118 1361 3735 1379 555 13168,0.37724549 0.148912 0.10208505 0.035012413 0.029540854 0.023981296 0.015229258 0.012970862 0.012334617 0.0072112526,1,1,D_V_43122,D,V,43122,chck_80M
30,1165,misfire:53:3:conference papers and proceedings can be challenging to find because they may ta,53,conference papers and proceedings can be challenging to find because they may ta,14103,9043,25,16,26,19,1165,21,47,0.7316751480102539,0.04618273675441742,15.843044380436561,3,13204 2925 1165 2436 5058 2020 12611 6666 12728 8531,0.7316221 0.17638721 0.046182737 0.0049610604 0.0033232386 0.0027811539 0.001468009 0.0013941802 0.0011048012 0.0010027261,1,1,D_V_43122,D,V,43122,chck_80M
44,558,misfire:53:17:conference papers and proceedings can be challenging to find because they may ta,53,conference papers and proceedings can be challenging to find because they may ta,14103,9043,25,16,26,19,558,21,47,0.0013064804952591658,0.49187445640563965,0.002656125924501629,1,558 441 1903 1650 442 2964 1504 1519 641 453,0.49187446 0.044447556 0.037568245 0.030278301 0.029098786 0.024292458 0.021226423 0.01955037 0.010241478 0.0096661905,0,0,D_V_43122,D,V,43122,chck_80M
30,2110,misfire:54:0:this is because your immune system is now releasing chemicals to attack the flu ,54,this is because your immune system is now releasing chemicals to attack the flu ,29445,9538,25,17,29,21,2110,24,52,0.026497358456254005,0.6699352860450745,0.039552116462889544,1,2110 308 1255 3894 263 750 391 1027 959 4444,0.66993529 0.1364076 0.054282896 0.025722789 0.022034226 0.01750741 0.0088930102 0.0066901203 0.0053717578 0.0040511009,0,2,D_V_43122,D,V,43122,chck_80M
43,1127,misfire:54:13:this is because your immune system is now releasing chemicals to attack the flu ,54,this is because your immune system is now releasing chemicals to attack the flu ,29445,9538,25,17,29,21,1127,24,52,0.9355707168579102,0.01886936090886593,49.58147344663509,2,441 1127 785 212 1494 1990 641 820 1650 612,0.93541604 0.018869361 0.01862967 0.004250275 0.00099696754 0.00099361781 0.0009564592 0.00092550908 0.00074535806 0.00068349903,1,1,D_V_43122,D,V,43122,chck_80M
45,4078,misfire:55:6:the youngest and the most obvious addition to the present island was formed duri,55,the youngest and the most obvious addition to the present island was formed duri,54443,4251,26,15,38,29,4078,33,69,0.6196547746658325,0.00018491531955078244,3351.019137685126,130,250 2497 265 231 1569 4183 228 1503 2970 9506,0.51406682 0.13777381 0.048780419 0.045141928 0.03053841 0.025508886 0.021789648 0.019869372 0.014363549 0.011065817,1,4,D_V_43122,D,V,43122,chck_80M
61,249,misfire:55:22:the youngest and the most obvious addition to the present island was formed duri,55,the youngest and the most obvious addition to the present island was formed duri,54443,4251,26,15,38,29,249,33,69,0.5039422512054443,0.2659136950969696,1.8951346263744477,2,195 249 308 862 310 302 276 388 231 228,0.38296136 0.2659137 0.097548239 0.056127075 0.040974997 0.022256782 0.014516257 0.013443433 0.013056217 0.01037617,1,3,D_V_43122,D,V,43122,chck_80M
31,6867,"misfire:56:0:sure, our country may be going through a rough patch now, but compared to what t",56,"sure, our country may be going through a rough patch now, but compared to what t",56386,5120,26,16,30,18,6867,28,50,0.0025964253582060337,0.08679983764886856,0.029912790490569288,4,2347 2856 959 6867 2944 2182 8788 11060 1197 726,0.28291115 0.13817357 0.13447298 0.086799838 0.039751235 0.036170758 0.032399949 0.027307155 0.013086407 0.012160704,0,0,D_V_43122,D,V,43122,chck_80M
35,2355,"misfire:56:4:sure, our country may be going through a rough patch now, but compared to what t",56,"sure, our country may be going through a rough patch now, but compared to what t",56386,5120,26,16,30,18,2355,28,50,0.7592693567276001,0.0004882383218500763,1555.1203638635097,87,4558 3886 8407 11823 985 7842 7085 1949 2662 1743,0.75882328 0.017114557 0.011207646 0.0073976852 0.0056965691 0.0043611769 0.0043300856 0.0037913257 0.0033873105 0.0033701877,1,1,D_V_43122,D,V,43122,chck_80M
43,5215,"misfire:58:7:for example, in may it was announced that the federal government had discovered ",58,"for example, in may it was announced that the federal government had discovered ",35096,1042,28,16,35,22,5215,33,59,0.8840277194976807,1.7697046814646455e-06,499534.0345520476,777,2105 6237 4856 3137 830 454 522 6837 195 13587,0.88260603 0.044790212 0.026295474 0.01038724 0.0079150544 0.0060053589 0.0022930978 0.0017722694 0.0012595961 0.0012040592,1,2,D_V_43122,D,V,43122,chck_80M
