contrast,checkpoint,item_key,split,numops,sample_id,example_id,from_arm,to_arm,from_pred_idx,to_pred_idx,from_correct,to_correct,gain_loss_state
VminusR,chck_80M,ambiref:0:343,ambiref,0,1817,405,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:344,ambiref,0,858,406,repeat,view,0,2,True,False,loss
VminusR,chck_80M,ambiref:0:345,ambiref,0,71,408,repeat,view,3,3,False,False,both_wrong
VminusR,chck_80M,ambiref:0:346,ambiref,0,2070,409,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:347,ambiref,0,1193,410,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:348,ambiref,0,414,411,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:349,ambiref,0,2165,413,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:35,ambiref,0,629,44,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:350,ambiref,0,193,414,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:351,ambiref,0,1307,417,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:352,ambiref,0,353,418,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:353,ambiref,0,2055,419,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:354,ambiref,0,375,420,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:355,ambiref,0,1097,423,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:356,ambiref,0,1887,424,repeat,view,2,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:357,ambiref,0,1451,425,repeat,view,2,3,False,False,both_wrong
VminusR,chck_80M,ambiref:0:358,ambiref,0,2204,426,repeat,view,4,4,False,False,both_wrong
VminusR,chck_80M,ambiref:0:359,ambiref,0,1711,428,repeat,view,4,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:36,ambiref,0,85,45,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:360,ambiref,0,850,429,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:361,ambiref,0,194,430,repeat,view,0,2,True,False,loss
VminusR,chck_80M,ambiref:0:362,ambiref,0,727,431,repeat,view,1,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:363,ambiref,0,56,432,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:364,ambiref,0,1165,433,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:365,ambiref,0,1476,435,repeat,view,0,1,True,False,loss
VminusR,chck_80M,ambiref:0:366,ambiref,0,1169,436,repeat,view,3,3,False,False,both_wrong
VminusR,chck_80M,ambiref:0:367,ambiref,0,1095,437,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:368,ambiref,0,1380,438,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:369,ambiref,0,1454,439,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:37,ambiref,0,225,46,repeat,view,0,2,True,False,loss
VminusR,chck_80M,ambiref:0:370,ambiref,0,1814,440,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:371,ambiref,0,779,441,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:372,ambiref,0,2165,443,repeat,view,0,4,True,False,loss
VminusR,chck_80M,ambiref:0:373,ambiref,0,1644,444,repeat,view,0,1,True,False,loss
VminusR,chck_80M,ambiref:0:374,ambiref,0,1942,445,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:375,ambiref,0,215,446,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:376,ambiref,0,978,447,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:377,ambiref,0,477,448,repeat,view,0,1,True,False,loss
VminusR,chck_80M,ambiref:0:378,ambiref,0,1522,450,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:379,ambiref,0,212,452,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:38,ambiref,0,1367,47,repeat,view,0,1,True,False,loss
VminusR,chck_80M,ambiref:0:380,ambiref,0,1258,453,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:381,ambiref,0,1147,455,repeat,view,0,2,True,False,loss
VminusR,chck_80M,ambiref:0:382,ambiref,0,653,456,repeat,view,0,1,True,False,loss
VminusR,chck_80M,ambiref:0:383,ambiref,0,1780,457,repeat,view,4,0,False,True,gain
VminusR,chck_80M,ambiref:0:384,ambiref,0,1942,458,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:385,ambiref,0,2070,460,repeat,view,3,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:386,ambiref,0,969,461,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:387,ambiref,0,1367,462,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:388,ambiref,0,813,463,repeat,view,3,3,False,False,both_wrong
VminusR,chck_80M,ambiref:0:389,ambiref,0,406,464,repeat,view,0,3,True,False,loss
VminusR,chck_80M,ambiref:0:39,ambiref,0,1551,48,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:390,ambiref,0,1132,465,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:391,ambiref,0,1644,467,repeat,view,3,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:392,ambiref,0,1003,468,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:393,ambiref,0,2077,469,repeat,view,0,4,True,False,loss
VminusR,chck_80M,ambiref:0:394,ambiref,0,872,472,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:395,ambiref,0,2099,473,repeat,view,4,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:396,ambiref,0,53,474,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:397,ambiref,0,1886,475,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:398,ambiref,0,1942,478,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:399,ambiref,0,1551,479,repeat,view,1,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:4,ambiref,0,147,4,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:40,ambiref,0,336,49,repeat,view,0,1,True,False,loss
VminusR,chck_80M,ambiref:0:400,ambiref,0,635,480,repeat,view,0,1,True,False,loss
VminusR,chck_80M,ambiref:0:401,ambiref,0,256,482,repeat,view,3,3,False,False,both_wrong
VminusR,chck_80M,ambiref:0:402,ambiref,0,1135,483,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:403,ambiref,0,702,484,repeat,view,3,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:404,ambiref,0,477,485,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:405,ambiref,0,1887,486,repeat,view,1,3,False,False,both_wrong
VminusR,chck_80M,ambiref:0:406,ambiref,0,1410,487,repeat,view,3,3,False,False,both_wrong
VminusR,chck_80M,ambiref:0:407,ambiref,0,2099,488,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:408,ambiref,0,1650,489,repeat,view,0,3,True,False,loss
VminusR,chck_80M,ambiref:0:409,ambiref,0,449,490,repeat,view,2,4,False,False,both_wrong
VminusR,chck_80M,ambiref:0:41,ambiref,0,1756,50,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:410,ambiref,0,730,492,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:411,ambiref,0,406,493,repeat,view,0,3,True,False,loss
VminusR,chck_80M,ambiref:0:412,ambiref,0,2202,496,repeat,view,0,1,True,False,loss
VminusR,chck_80M,ambiref:0:413,ambiref,0,401,497,repeat,view,0,1,True,False,loss
VminusR,chck_80M,ambiref:0:414,ambiref,0,414,498,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:415,ambiref,0,473,501,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:416,ambiref,0,1999,503,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:417,ambiref,0,116,504,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:418,ambiref,0,39,505,repeat,view,2,0,False,True,gain
VminusR,chck_80M,ambiref:0:419,ambiref,0,561,507,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:42,ambiref,0,1792,51,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:420,ambiref,0,1944,508,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:421,ambiref,0,33,509,repeat,view,0,3,True,False,loss
VminusR,chck_80M,ambiref:0:422,ambiref,0,2077,510,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:423,ambiref,0,194,511,repeat,view,0,2,True,False,loss
VminusR,chck_80M,ambiref:0:424,ambiref,0,1169,513,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:425,ambiref,0,1077,514,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:426,ambiref,0,1097,515,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:427,ambiref,0,2049,516,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:428,ambiref,0,56,517,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:429,ambiref,0,1979,518,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:43,ambiref,0,1193,52,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:430,ambiref,0,39,519,repeat,view,0,2,True,False,loss
VminusR,chck_80M,ambiref:0:431,ambiref,0,328,520,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:432,ambiref,0,1814,521,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:433,ambiref,0,2099,522,repeat,view,0,2,True,False,loss
VminusR,chck_80M,ambiref:0:434,ambiref,0,1633,523,repeat,view,3,3,False,False,both_wrong
VminusR,chck_80M,ambiref:0:435,ambiref,0,2165,524,repeat,view,1,3,False,False,both_wrong
VminusR,chck_80M,ambiref:0:436,ambiref,0,85,525,repeat,view,2,0,False,True,gain
VminusR,chck_80M,ambiref:0:437,ambiref,0,103,526,repeat,view,0,3,True,False,loss
VminusR,chck_80M,ambiref:0:438,ambiref,0,1959,527,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:439,ambiref,0,1817,528,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:44,ambiref,0,2139,54,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:440,ambiref,0,832,529,repeat,view,4,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:441,ambiref,0,53,530,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:442,ambiref,0,375,531,repeat,view,0,2,True,False,loss
VminusR,chck_80M,ambiref:0:443,ambiref,0,730,533,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:444,ambiref,0,858,534,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:445,ambiref,0,122,535,repeat,view,2,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:446,ambiref,0,401,536,repeat,view,3,4,False,False,both_wrong
VminusR,chck_80M,ambiref:0:447,ambiref,0,1729,537,repeat,view,0,3,True,False,loss
VminusR,chck_80M,ambiref:0:448,ambiref,0,591,538,repeat,view,3,3,False,False,both_wrong
VminusR,chck_80M,ambiref:0:449,ambiref,0,1344,539,repeat,view,3,3,False,False,both_wrong
VminusR,chck_80M,ambiref:0:45,ambiref,0,473,55,repeat,view,0,1,True,False,loss
VminusR,chck_80M,ambiref:0:450,ambiref,0,449,540,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:451,ambiref,0,193,541,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:452,ambiref,0,1944,542,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:453,ambiref,0,1081,543,repeat,view,4,0,False,True,gain
VminusR,chck_80M,ambiref:0:454,ambiref,0,1805,544,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:455,ambiref,0,2169,545,repeat,view,1,0,False,True,gain
VminusR,chck_80M,ambiref:0:456,ambiref,0,370,546,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:457,ambiref,0,193,547,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:458,ambiref,0,946,548,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:459,ambiref,0,1737,549,repeat,view,2,4,False,False,both_wrong
VminusR,chck_80M,ambiref:0:46,ambiref,0,336,56,repeat,view,4,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:460,ambiref,0,1644,550,repeat,view,2,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:461,ambiref,0,2055,551,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:462,ambiref,0,295,552,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:463,ambiref,0,128,553,repeat,view,4,3,False,False,both_wrong
VminusR,chck_80M,ambiref:0:464,ambiref,0,296,555,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:465,ambiref,0,1959,556,repeat,view,4,4,False,False,both_wrong
VminusR,chck_80M,ambiref:0:466,ambiref,0,1731,557,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:467,ambiref,0,1206,558,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:468,ambiref,0,1644,559,repeat,view,0,1,True,False,loss
VminusR,chck_80M,ambiref:0:469,ambiref,0,1768,560,repeat,view,0,1,True,False,loss
VminusR,chck_80M,ambiref:0:47,ambiref,0,1147,57,repeat,view,2,0,False,True,gain
VminusR,chck_80M,ambiref:0:470,ambiref,0,1147,561,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:471,ambiref,0,2202,563,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:472,ambiref,0,449,565,repeat,view,3,0,False,True,gain
VminusR,chck_80M,ambiref:0:473,ambiref,0,872,566,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:474,ambiref,0,1303,567,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:475,ambiref,0,2194,569,repeat,view,0,2,True,False,loss
VminusR,chck_80M,ambiref:0:476,ambiref,0,1768,570,repeat,view,4,4,False,False,both_wrong
VminusR,chck_80M,ambiref:0:477,ambiref,0,551,571,repeat,view,3,0,False,True,gain
VminusR,chck_80M,ambiref:0:478,ambiref,0,1817,572,repeat,view,2,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:479,ambiref,0,56,573,repeat,view,4,4,False,False,both_wrong
VminusR,chck_80M,ambiref:0:48,ambiref,0,132,58,repeat,view,1,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:480,ambiref,0,2139,575,repeat,view,4,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:481,ambiref,0,572,576,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:482,ambiref,0,1135,577,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:483,ambiref,0,2099,578,repeat,view,2,0,False,True,gain
VminusR,chck_80M,ambiref:0:484,ambiref,0,1226,579,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:485,ambiref,0,401,580,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:486,ambiref,0,414,581,repeat,view,2,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:487,ambiref,0,572,582,repeat,view,3,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:488,ambiref,0,298,583,repeat,view,2,0,False,True,gain
VminusR,chck_80M,ambiref:0:489,ambiref,0,1188,584,repeat,view,2,0,False,True,gain
VminusR,chck_80M,ambiref:0:49,ambiref,0,1344,59,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:490,ambiref,0,196,586,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:491,ambiref,0,85,587,repeat,view,3,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:492,ambiref,0,1881,588,repeat,view,0,3,True,False,loss
VminusR,chck_80M,ambiref:0:493,ambiref,0,872,589,repeat,view,1,4,False,False,both_wrong
VminusR,chck_80M,ambiref:0:494,ambiref,0,1335,590,repeat,view,0,3,True,False,loss
VminusR,chck_80M,ambiref:0:495,ambiref,0,2077,591,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:496,ambiref,0,1081,592,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:497,ambiref,0,128,593,repeat,view,1,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:498,ambiref,0,1881,596,repeat,view,3,3,False,False,both_wrong
VminusR,chck_80M,ambiref:0:499,ambiref,0,453,597,repeat,view,4,4,False,False,both_wrong
VminusR,chck_80M,ambiref:0:5,ambiref,0,1550,5,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:50,ambiref,0,1628,60,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:500,ambiref,0,1193,599,repeat,view,1,4,False,False,both_wrong
VminusR,chck_80M,ambiref:0:501,ambiref,0,1303,600,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:502,ambiref,0,1729,601,repeat,view,0,1,True,False,loss
VminusR,chck_80M,ambiref:0:503,ambiref,0,1410,602,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:504,ambiref,0,2049,603,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:505,ambiref,0,1644,604,repeat,view,1,0,False,True,gain
VminusR,chck_80M,ambiref:0:506,ambiref,0,1193,605,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:507,ambiref,0,1510,606,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:51,ambiref,0,1206,61,repeat,view,1,0,False,True,gain
VminusR,chck_80M,ambiref:0:52,ambiref,0,1550,67,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:53,ambiref,0,39,68,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:54,ambiref,0,472,69,repeat,view,1,4,False,False,both_wrong
VminusR,chck_80M,ambiref:0:55,ambiref,0,2068,70,repeat,view,1,0,False,True,gain
VminusR,chck_80M,ambiref:0:56,ambiref,0,1624,71,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:57,ambiref,0,1944,72,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:58,ambiref,0,1200,74,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:59,ambiref,0,1080,75,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:6,ambiref,0,702,6,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:60,ambiref,0,1454,76,repeat,view,2,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:61,ambiref,0,294,77,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:62,ambiref,0,42,78,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:63,ambiref,0,2053,79,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:64,ambiref,0,850,80,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:65,ambiref,0,1644,81,repeat,view,4,4,False,False,both_wrong
VminusR,chck_80M,ambiref:0:66,ambiref,0,116,82,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:67,ambiref,0,2070,83,repeat,view,0,1,True,False,loss
VminusR,chck_80M,ambiref:0:68,ambiref,0,1511,84,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:69,ambiref,0,727,85,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:7,ambiref,0,232,7,repeat,view,3,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:70,ambiref,0,194,86,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:71,ambiref,0,1451,88,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:72,ambiref,0,1147,89,repeat,view,0,1,True,False,loss
VminusR,chck_80M,ambiref:0:73,ambiref,0,1490,90,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:74,ambiref,0,1319,91,repeat,view,2,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:75,ambiref,0,1814,93,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:76,ambiref,0,2043,94,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:77,ambiref,0,1226,97,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:78,ambiref,0,1731,99,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:79,ambiref,0,1987,101,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:8,ambiref,0,401,9,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:80,ambiref,0,713,102,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:81,ambiref,0,1206,103,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:82,ambiref,0,1201,104,repeat,view,0,1,True,False,loss
VminusR,chck_80M,ambiref:0:83,ambiref,0,1135,105,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:84,ambiref,0,1650,106,repeat,view,4,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:85,ambiref,0,2202,107,repeat,view,2,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:86,ambiref,0,2210,108,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:87,ambiref,0,401,110,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:88,ambiref,0,1577,111,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:89,ambiref,0,1577,112,repeat,view,2,0,False,True,gain
VminusR,chck_80M,ambiref:0:9,ambiref,0,122,10,repeat,view,4,4,False,False,both_wrong
VminusR,chck_80M,ambiref:0:90,ambiref,0,1920,113,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:91,ambiref,0,53,114,repeat,view,0,2,True,False,loss
VminusR,chck_80M,ambiref:0:92,ambiref,0,1335,115,repeat,view,3,3,False,False,both_wrong
VminusR,chck_80M,ambiref:0:93,ambiref,0,1193,117,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:94,ambiref,0,834,118,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:95,ambiref,0,1147,119,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:0:96,ambiref,0,1555,120,repeat,view,0,0,True,True,both_correct
VminusR,chck_80M,ambiref:0:97,ambiref,0,715,121,repeat,view,4,4,False,False,both_wrong
VminusR,chck_80M,ambiref:0:98,ambiref,0,132,122,repeat,view,4,2,False,False,both_wrong
VminusR,chck_80M,ambiref:0:99,ambiref,0,215,123,repeat,view,1,3,False,False,both_wrong
VminusR,chck_80M,ambiref:1:0,ambiref,1,874,607,repeat,view,1,1,False,False,both_wrong
VminusR,chck_80M,ambiref:1:1,ambiref,1,1380,608,repeat,view,2,2,False,False,both_wrong
VminusR,chck_80M,ambiref:1:10,ambiref,1,116,622,repeat,view,3,2,False,False,both_wrong
VminusR,chck_80M,ambiref:1:100,ambiref,1,2043,747,repeat,view,2,3,False,False,both_wrong
