sentence_uid,source,row_example_id,axis_row_index,sentence_words,row_words,char_start,char_end,mode,input_form,add_special_tokens,n_target_tokens,n_masked,target_truncated_right,input_content_len,min_masked_input_edge_distance,mean_masked_input_edge_distance,min_masked_target_edge_distance,mean_masked_target_edge_distance,masked_target_edge_bins,loss,endpoint,endpoint_path,description
r0121_s05,bnc_spoken,920000121,121,9,160,661,720,row_context,with_special,True,12,2,False,215,56,57.5,2,3.5,4-7;2-3,6.03071928024292,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0122_s01,bnc_spoken,920000122,122,45,160,65,285,row_context,with_special,True,54,9,False,198,19,47.888888888888886,0,11.222222222222221,0_edge_token;8-15;16+;16+;16+;16+;8-15;2-3;1,2.693030834197998,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0124_s02,bnc_spoken,920000124,124,36,160,445,637,row_context,with_special,True,48,8,False,201,48,69.125,0,13.875,0_edge_token;16+;16+;16+;16+;16+;8-15;2-3,4.453815937042236,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0130_s03,bnc_spoken,920000130,130,45,160,414,653,row_context,with_special,True,54,5,False,191,46,63.6,0,15.0,0_edge_token;16+;16+;16+;8-15,4.045660495758057,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0131_s02,bnc_spoken,920000131,131,45,160,442,682,row_context,with_special,True,54,7,False,193,47,63.714285714285715,4,17.285714285714285,4-7;8-15;16+;16+;16+;16+;8-15,3.764554500579834,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0137_s03,bnc_spoken,920000137,137,45,160,351,567,row_context,with_special,True,49,13,False,196,72,84.0,2,12.23076923076923,2-3;8-15;8-15;8-15;8-15;16+;16+;16+;8-15;8-15;8-15;4-7;4-7,3.906752586364746,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0139_s03,bnc_spoken,920000139,139,41,160,306,552,row_context,with_special,True,49,5,False,189,76,85.2,6,15.2,8-15;16+;16+;8-15;4-7,2.2078793048858643,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0139_s05,bnc_spoken,920000139,139,26,160,623,761,row_context,with_special,True,31,4,False,189,25,35.0,2,7.5,4-7;8-15;8-15;2-3,1.2444043159484863,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0140_s03,bnc_spoken,920000140,140,27,160,364,519,row_context,with_special,True,35,1,False,202,93,93.0,2,2.0,2-3,1.168946623802185,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0141_s01,bnc_spoken,920000141,141,24,160,114,261,row_context,with_special,True,32,8,False,189,27,35.5,1,6.875,1;4-7;4-7;4-7;8-15;8-15;8-15;4-7,3.4273226261138916,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0145_s00,bnc_spoken,920000145,145,45,160,0,245,row_context,with_special,True,50,12,False,194,0,24.75,0,8.083333333333334,0_edge_token;1;2-3;4-7;16+;16+;16+;8-15;8-15;4-7;2-3;0_edge_token,4.57382869720459,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0150_s00,bnc_spoken,920000150,150,45,160,0,264,row_context,with_special,True,63,7,False,205,11,30.857142857142858,9,16.571428571428573,8-15;8-15;16+;16+;16+;8-15;8-15,3.821141004562378,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0155_s00,bnc_spoken,920000155,155,45,160,0,287,row_context,with_special,True,63,10,False,204,8,34.0,1,15.0,8-15;8-15;16+;16+;16+;16+;16+;8-15;2-3;1,4.498633861541748,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0155_s04,bnc_spoken,920000155,155,26,160,802,952,row_context,with_special,True,31,8,False,204,6,17.125,2,8.125,2-3;4-7;4-7;8-15;8-15;8-15;8-15;4-7,2.9193243980407715,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0156_s04,bnc_spoken,920000156,156,8,160,859,894,row_context,with_special,True,8,1,False,196,7,7.0,0,0.0,0_edge_token,0.20375844836235046,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0158_s05,bnc_spoken,920000158,158,24,160,799,940,row_context,with_special,True,32,8,False,188,3,13.875,3,7.75,4-7;4-7;8-15;8-15;8-15;4-7;4-7;2-3,3.578918933868408,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0163_s04,bnc_spoken,920000163,163,28,160,735,888,row_context,with_special,True,30,7,False,204,0,11.428571428571429,0,3.857142857142857,1;4-7;8-15;4-7;4-7;1;0_edge_token,5.552947521209717,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0165_s03,bnc_spoken,920000165,165,32,160,567,740,row_context,with_special,True,37,4,False,196,32,40.25,6,9.75,8-15;8-15;8-15;4-7,1.7081942558288574,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0169_s02,bnc_spoken,920000169,169,12,160,123,181,row_context,with_special,True,15,2,False,206,35,40.0,0,2.0,4-7;0_edge_token,0.9844655990600586,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0169_s06,bnc_spoken,920000169,169,17,160,484,554,row_context,with_special,True,20,4,False,206,67,76.0,1,2.5,1;2-3;4-7;1,1.0701783895492554,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0171_s03,bnc_spoken,920000171,171,23,160,393,514,row_context,with_special,True,27,4,False,204,95,95.5,6,7.0,4-7;8-15;4-7;4-7,1.298117995262146,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0172_s02,bnc_spoken,920000172,172,45,160,144,389,row_context,with_special,True,65,11,False,212,32,62.36363636363637,0,18.454545454545453,2-3;8-15;16+;16+;16+;16+;16+;16+;16+;4-7;0_edge_token,3.872157096862793,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0174_s06,bnc_spoken,920000174,174,21,160,727,831,row_context,with_special,True,24,3,False,202,6,17.666666666666668,1,3.0,1;4-7;2-3,4.6634979248046875,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0177_s03,bnc_spoken,920000177,177,45,160,395,613,row_context,with_special,True,56,9,False,207,57,73.0,2,12.222222222222221,8-15;16+;16+;16+;8-15;8-15;4-7;2-3;2-3,4.723235607147217,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0177_s05,bnc_spoken,920000177,177,9,160,747,794,row_context,with_special,True,11,2,False,207,13,15.0,2,3.0,4-7;2-3,0.42727911472320557,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0179_s06,bnc_spoken,920000179,179,13,160,658,732,row_context,with_special,True,20,4,False,211,39,44.5,2,4.5,2-3;2-3;4-7;4-7,3.376770496368408,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0181_s02,bnc_spoken,920000181,181,17,160,259,349,row_context,with_special,True,20,1,False,195,89,89.0,0,0.0,0_edge_token,7.2146453857421875,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0182_s00,bnc_spoken,920000182,182,10,160,0,55,row_context,with_special,True,13,2,False,211,1,2.5,1,2.5,1;4-7,1.7698447704315186,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0191_s04,bnc_spoken,920000191,191,14,160,500,578,row_context,with_special,True,15,1,False,200,63,63.0,0,0.0,0_edge_token,6.116106033325195,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0194_s00,bnc_spoken,920000194,194,45,160,0,208,row_context,with_special,True,52,9,False,191,4,22.666666666666668,4,14.666666666666666,4-7;8-15;8-15;16+;16+;16+;16+;8-15;8-15,1.1558289527893066,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0196_s01,bnc_spoken,920000196,196,45,160,178,378,row_context,with_special,True,48,3,False,185,58,67.66666666666667,11,15.666666666666666,8-15;16+;16+,1.1536494493484497,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0196_s02,bnc_spoken,920000196,196,24,160,379,497,row_context,with_special,True,28,3,False,185,73,78.66666666666667,7,8.666666666666666,4-7;8-15;8-15,6.814162731170654,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0197_s05,bnc_spoken,920000197,197,15,160,524,601,row_context,with_special,True,18,4,False,200,55,59.5,5,5.75,4-7;4-7;4-7;4-7,1.8173933029174805,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0199_s03,bnc_spoken,920000199,199,26,160,594,727,row_context,with_special,True,29,4,False,195,28,35.0,3,6.5,4-7;8-15;4-7;2-3,5.548503398895264,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0206_s03,bnc_spoken,920000206,206,12,160,784,849,row_context,with_special,True,15,3,False,192,5,8.666666666666666,3,4.0,2-3;4-7;4-7,3.628927230834961,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0207_s00,bnc_spoken,920000207,207,8,160,0,37,row_context,with_special,True,11,1,False,197,0,0.0,0,0.0,0_edge_token,6.077109336853027,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0210_s00,bnc_spoken,920000210,210,14,160,78,180,row_context,with_special,True,17,1,False,209,23,23.0,0,0.0,0_edge_token,2.3296473026275635,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0213_s04,bnc_spoken,920000213,213,25,160,544,666,row_context,with_special,True,32,3,False,200,37,45.333333333333336,2,10.333333333333334,8-15;8-15;2-3,5.499359130859375,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0215_s04,bnc_spoken,920000215,215,14,160,789,869,row_context,with_special,True,18,2,False,195,14,18.0,2,4.5,2-3;4-7,3.7292075157165527,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0216_s02,bnc_spoken,920000216,216,39,160,347,629,row_context,with_special,True,57,8,False,205,67,86.875,1,13.625,2-3;8-15;16+;16+;16+;16+;8-15;1,5.495449542999268,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0220_s07,childes,920000220,220,18,160,790,890,row_context,with_special,True,14,1,True,254,4,4.0,4,4.0,4-7,0.0850168988108635,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0223_s08,childes,920000223,223,11,160,757,810,row_context,with_special,True,15,4,False,246,7,11.0,3,5.0,4-7;4-7;4-7;2-3,2.8182592391967773,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0235_s02,childes,920000235,235,19,160,388,479,row_context,with_special,True,25,5,False,254,114,120.0,0,5.4,0_edge_token;4-7;8-15;8-15;4-7,1.5228993892669678,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0245_s04,childes,920000245,245,11,160,494,546,row_context,with_special,True,20,5,False,249,96,103.4,0,5.2,4-7;8-15;8-15;4-7;0_edge_token,0.9111117124557495,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0256_s02,childes,920000256,256,10,160,150,198,row_context,with_special,True,14,1,False,233,47,47.0,5,5.0,4-7,1.3170040845870972,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0261_s02,childes,920000261,261,9,160,138,185,row_context,with_special,True,13,3,False,244,45,50.0,0,2.0,1;4-7;0_edge_token,1.4732928276062012,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0266_s02,childes,920000266,266,14,160,429,512,row_context,with_special,True,20,3,False,254,106,108.0,5,7.0,8-15;4-7;4-7,3.556624174118042,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0270_s04,childes,920000270,270,9,160,575,622,row_context,with_special,True,14,1,False,254,80,80.0,0,0.0,0_edge_token,0.00024470672360621393,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0271_s05,childes,920000271,271,19,160,465,550,row_context,with_special,True,22,3,False,235,72,77.0,1,6.0,8-15;4-7;1,2.4205102920532227,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0278_s07,childes,920000278,278,8,160,842,878,row_context,with_special,True,0,0,True,254,,,,,,nan,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
