set,pair_id,source,example_id,present,original_words,rewrite_words,pair_words,replacement_count_dose21,replacement_count_dose25
dose21,dose56_rw_035700,childes,14540,True,14,13,27,0,1
dose21,dose56_rw2s1_018948,simple_wiki,55069,False,23,29,52,0,0
dose21,dose56_rw2s1_016298,simple_wiki,59330,False,31,33,64,0,0
dose21,dose56_rw2s0_007089,bnc_spoken,4315,True,41,34,75,0,1
dose21,dose56_rw2s1_022465,simple_wiki,58323,True,21,23,44,0,0
dose21,dose56_rw_041776,childes,12318,True,21,22,43,0,0
dose21,dose56_rw_021251,childes,13906,True,12,10,22,0,1
dose21,dose56_rw2s0_022704,gutenberg,32144,True,47,43,90,1,1
dose21,dose56_rw_027976,childes,22141,True,17,17,34,1,1
dose21,dose56_rw_033428,childes,16511,True,21,24,45,1,2
dose21,dose56_rw2s1_027060,switchboard,62423,True,26,24,50,1,2
dose21,dose56_rw2s1_014055,gutenberg,29856,True,20,22,42,0,0
dose21,dose56_rw2s0_031494,gutenberg,26927,True,36,31,67,0,1
dose21,dose56_rw2s0_001706,gutenberg,28167,False,39,41,80,0,0
dose21,dose56_rw2s1_000582,gutenberg,25206,True,19,25,44,0,1
dose21,dose56_rw_017776,open_subtitles,50286,True,12,13,25,0,1
dose21,dose56_rw_037167,childes,9681,False,16,16,32,0,0
dose21,dose56_rw_038157,childes,20668,True,14,15,29,1,3
dose21,dose56_rw2s0_024000,simple_wiki,58310,True,23,21,44,2,2
dose21,dose56_rw2s0_016853,gutenberg,37645,False,49,45,94,0,0
dose21,dose56_rw2s1_024598,switchboard,62461,False,18,19,37,0,0
dose21,dose56_rw2s1_004033,gutenberg,24518,False,19,15,34,0,0
dose21,dose56_rw_041956,childes,17027,True,13,15,28,1,1
dose21,dose56_rw_044991,childes,19278,True,19,19,38,0,1
dose21,dose56_rw_030001,childes,13122,True,12,14,26,0,0
dose21,dose56_rw2s1_005349,gutenberg,33446,True,30,30,60,0,0
dose21,dose56_rw2s1_002461,gutenberg,33423,True,18,18,36,0,0
dose21,dose56_rw2s1_001321,gutenberg,23797,True,31,32,63,1,2
dose21,dose56_rw_036280,childes,16495,True,14,14,28,0,0
dose21,dose56_rw_042939,childes,13705,True,14,16,30,0,0
dose21,dose56_rw2s1_029937,gutenberg,37450,False,31,28,59,0,0
dose21,dose56_rw2s0_003860,bnc_spoken,2682,True,27,23,50,0,0
dose21,dose56_rw_020500,childes,19728,True,17,14,31,0,1
dose21,dose56_rw2s1_005677,simple_wiki,56979,True,19,19,38,0,2
dose21,dose56_rw_031465,childes,18073,True,14,11,25,0,1
dose21,dose56_rw_027955,open_subtitles,41756,True,12,9,21,0,1
dose21,dose56_rw2s1_006579,simple_wiki,57783,True,24,20,44,1,2
dose21,dose56_rw2s0_029651,simple_wiki,52826,True,19,20,39,0,1
dose21,dose56_rw2s0_016109,gutenberg,28156,True,37,43,80,2,4
dose21,dose56_rw2s0_019509,bnc_spoken,3222,False,43,31,74,0,0
dose21,dose56_rw2s0_005208,open_subtitles,46154,True,20,22,42,1,1
dose21,dose56_rw2s1_017295,gutenberg,28840,False,24,22,46,0,0
dose21,dose56_rw_039265,childes,8124,True,13,13,26,0,0
dose21,dose56_rw2s1_015577,simple_wiki,58722,False,21,26,47,0,0
dose21,dose56_rw2s1_021011,gutenberg,34003,True,50,52,102,0,0
dose21,dose56_rw2s1_010475,simple_wiki,55302,True,41,39,80,1,1
dose21,dose56_rw2s0_017458,gutenberg,27576,True,47,35,82,2,2
dose21,dose56_rw2s0_022387,gutenberg,29449,False,24,22,46,0,0
dose21,dose56_rw2s1_000984,simple_wiki,56449,True,19,18,37,0,3
dose21,dose56_rw2s0_001490,gutenberg,27226,True,26,26,52,0,0
dose21,dose56_rw2s0_032417,simple_wiki,59575,True,18,19,37,1,2
dose21,dose56_rw2s0_032244,switchboard,62468,True,29,23,52,1,2
dose21,dose56_rw2s1_018684,gutenberg,29231,True,24,21,45,1,1
dose21,dose56_rw_004364,open_subtitles,51317,True,12,11,23,0,1
dose21,dose56_rw2s0_009551,simple_wiki,56918,False,23,21,44,0,0
dose21,dose56_rw2s1_007333,simple_wiki,54340,True,29,29,58,0,1
dose21,dose56_rw_020248,simple_wiki,59838,True,20,21,41,2,3
dose21,dose56_rw2s1_030346,childes,20879,True,28,26,54,0,0
dose21,dose56_rw2s0_012996,open_subtitles,49119,True,18,22,40,0,1
dose21,dose56_rw2s1_013684,gutenberg,28732,True,29,29,58,0,1
dose21,dose56_rw_030335,childes,8432,True,13,9,22,0,0
dose21,dose56_rw2s1_027848,simple_wiki,59458,False,20,23,43,0,0
dose21,dose56_rw2s1_028988,open_subtitles,45990,True,26,25,51,0,0
dose21,dose56_rw2s1_017907,gutenberg,32463,True,47,45,92,0,0
dose21,dose56_rw2s1_003266,open_subtitles,44871,True,24,21,45,0,0
dose21,dose56_rw_016240,simple_wiki,57545,False,32,34,66,0,0
dose21,dose56_rw2s1_000701,gutenberg,35929,True,32,26,58,1,2
dose21,dose56_rw2s1_029300,gutenberg,32777,True,45,40,85,0,2
dose21,dose56_rw2s0_007013,gutenberg,28394,False,54,42,96,0,0
dose21,dose56_rw2s1_032108,gutenberg,36902,True,21,24,45,0,1
dose21,dose56_rw_036113,open_subtitles,51511,False,13,13,26,0,0
dose21,dose56_rw2s1_019653,open_subtitles,43626,True,20,20,40,1,2
dose21,dose56_rw2s0_012585,simple_wiki,59154,True,39,44,83,0,0
dose21,dose56_rw2s0_023179,open_subtitles,46462,True,25,19,44,0,1
dose21,dose56_rw2s1_009737,bnc_spoken,959,True,32,28,60,0,0
dose21,dose56_rw2s0_012424,bnc_spoken,3345,True,19,22,41,0,1
dose21,dose56_rw_002396,gutenberg,33382,True,32,30,62,1,1
dose21,dose56_rw2s0_010041,gutenberg,36749,True,19,19,38,1,2
dose21,dose56_rw2s0_001653,gutenberg,25411,True,21,20,41,2,3
dose21,dose56_rw2s0_016674,open_subtitles,41310,False,19,22,41,0,0
dose21,dose56_rw_044532,childes,12361,True,12,12,24,0,0
dose21,dose56_rw2s0_032801,bnc_spoken,3953,False,20,19,39,0,0
dose21,dose56_rw_040637,childes,7896,True,12,11,23,0,0
dose21,dose56_rw2s0_020433,gutenberg,28937,True,26,24,50,2,3
dose21,dose56_rw_004441,open_subtitles,40483,True,13,15,28,3,3
dose21,dose56_rw2s0_009134,bnc_spoken,1391,True,34,24,58,2,2
dose21,dose56_rw_043033,childes,9269,False,16,20,36,0,0
dose21,dose56_rw2s0_006430,gutenberg,30389,True,18,23,41,1,3
dose21,dose56_rw2s0_025536,open_subtitles,41450,True,25,29,54,1,1
dose21,dose56_rw_037800,childes,14675,True,13,14,27,0,0
dose21,dose56_rw2s1_029656,gutenberg,29537,True,22,25,47,1,2
dose21,dose56_rw2s0_010255,simple_wiki,58225,False,18,20,38,0,0
dose21,dose56_rw2s0_002192,open_subtitles,40425,False,37,34,71,0,0
dose21,dose56_rw2s1_008257,bnc_spoken,29,True,41,40,81,0,2
dose21,dose56_rw_022553,simple_wiki,53247,True,28,24,52,0,0
dose21,dose56_rw_010737,childes,12401,True,17,19,36,0,0
dose21,dose56_rw2s0_026684,gutenberg,34177,False,26,26,52,0,0
dose21,dose56_rw2s1_003460,gutenberg,34565,True,38,41,79,0,0
dose21,dose56_rw2s1_001102,childes,16334,True,24,21,45,2,2
dose21,dose56_rw2s1_002221,gutenberg,32662,True,54,51,105,1,2
dose21,dose56_rw2s0_025127,gutenberg,36785,True,35,28,63,0,0
dose21,dose56_rw2s0_019089,gutenberg,37338,True,38,32,70,0,0
dose21,dose56_rw2s1_005217,simple_wiki,58272,True,18,15,33,0,0
dose21,dose56_rw2s0_001876,bnc_spoken,3677,False,19,17,36,0,0
dose21,dose56_rw_009510,open_subtitles,49839,True,23,16,39,1,1
dose21,dose56_rw2s0_010050,bnc_spoken,1441,True,18,13,31,0,0
dose21,dose56_rw2s1_029918,simple_wiki,54458,True,44,44,88,0,0
dose21,dose56_rw2s0_018582,gutenberg,33018,True,18,17,35,0,0
dose21,dose56_rw_006499,childes,12719,True,15,19,34,3,3
dose21,dose56_rw2s0_020178,gutenberg,27665,False,26,29,55,0,0
dose21,dose56_rw_029427,childes,12729,True,12,13,25,1,1
dose21,dose56_rw2s1_026577,gutenberg,29348,True,48,46,94,0,1
dose21,dose56_rw2s1_015997,gutenberg,37651,True,20,22,42,0,1
dose21,dose56_rw2s1_021914,bnc_spoken,3976,True,22,18,40,1,1
dose21,dose56_rw_035211,childes,16125,True,14,12,26,1,1
dose21,dose56_rw2s0_020564,simple_wiki,60444,False,20,20,40,0,0
dose21,dose56_rw_001646,simple_wiki,58656,True,13,12,25,1,1
dose21,dose56_rw2s0_026665,gutenberg,34152,True,40,40,80,1,1
dose21,dose56_rw2s0_003672,gutenberg,36613,True,33,32,65,2,2
dose21,dose56_rw2s1_004260,simple_wiki,56152,False,28,28,56,0,0
dose21,dose56_rw2s1_031401,open_subtitles,46492,True,41,34,75,1,1
dose21,dose56_rw2s0_000037,bnc_spoken,1371,True,36,33,69,1,2
dose21,dose56_rw2s0_006300,bnc_spoken,2286,True,21,27,48,0,0
dose21,dose56_rw_039357,childes,11652,True,15,15,30,1,2
dose21,dose56_rw_010236,gutenberg,28938,True,25,25,50,0,0
dose21,dose56_rw2s0_002549,gutenberg,35578,True,24,26,50,0,1
dose21,dose56_rw2s0_026736,childes,16111,True,29,26,55,2,4
dose21,dose56_rw2s1_032423,simple_wiki,53344,True,18,12,30,0,0
dose21,dose56_rw2s0_009591,bnc_spoken,1383,True,22,20,42,2,3
dose21,dose56_rw_037211,childes,16591,True,16,19,35,0,1
dose21,dose56_rw2s0_000177,simple_wiki,55931,True,21,25,46,1,1
dose21,dose56_rw2s0_017853,simple_wiki,62172,True,28,36,64,0,0
dose21,dose56_rw2s0_013989,gutenberg,36266,False,18,19,37,0,0
dose21,dose56_rw2s1_002877,gutenberg,30914,False,21,18,39,0,0
dose21,dose56_rw2s1_002145,gutenberg,29429,True,36,36,72,0,0
dose21,dose56_rw2s0_026359,gutenberg,36411,True,44,41,85,1,1
dose21,dose56_rw2s0_005977,open_subtitles,45488,True,18,18,36,0,2
dose21,dose56_rw2s0_025726,gutenberg,37203,True,51,52,103,0,1
dose21,dose56_rw_039162,childes,18298,True,12,10,22,3,3
dose21,dose56_rw2s1_024755,simple_wiki,52817,True,23,21,44,1,1
dose21,dose56_rw2s1_008336,gutenberg,37464,False,19,15,34,0,0
dose21,dose56_rw_044275,childes,15205,True,13,14,27,0,1
dose21,dose56_rw_043972,childes,13837,True,14,15,29,0,1
dose21,dose56_rw2s1_015901,gutenberg,37271,False,33,31,64,0,0
dose21,dose56_rw2s1_002482,gutenberg,33993,True,24,25,49,0,0
dose21,dose56_rw2s0_003726,simple_wiki,53394,False,32,29,61,0,0
dose21,dose56_rw2s1_027977,simple_wiki,57143,False,25,25,50,0,0
dose21,dose56_rw2s1_010754,gutenberg,30591,True,44,49,93,2,3
dose21,dose56_rw2s1_018208,gutenberg,30242,False,43,39,82,0,0
dose21,dose56_rw2s0_030218,gutenberg,36707,True,53,47,100,2,3
dose21,dose56_rw2s0_018789,gutenberg,25200,True,23,21,44,1,1
dose21,dose56_rw2s1_021452,gutenberg,24693,True,19,24,43,0,1
dose21,dose56_rw2s0_012548,simple_wiki,58197,False,23,26,49,0,0
dose21,dose56_rw2s1_024807,gutenberg,33565,False,23,28,51,0,0
dose21,dose56_rw2s1_006928,gutenberg,32847,True,22,19,41,1,1
dose21,dose56_rw2s0_020887,gutenberg,35954,False,22,21,43,0,0
dose21,dose56_rw2s0_008413,simple_wiki,61496,True,21,15,36,1,1
dose21,dose56_rw2s1_024543,simple_wiki,57614,False,25,26,51,0,0
dose21,dose56_rw2s1_013226,bnc_spoken,1160,True,26,29,55,0,0
dose21,dose56_rw2s0_032087,simple_wiki,61936,True,18,21,39,0,1
dose21,dose56_rw2s1_030895,bnc_spoken,147,True,30,30,60,0,2
dose21,dose56_rw2s1_026948,simple_wiki,58765,False,22,24,46,0,0
dose21,dose56_rw2s0_005754,gutenberg,27799,False,25,27,52,0,0
dose21,dose56_rw_020849,open_subtitles,41118,True,21,19,40,0,0
dose21,dose56_rw2s1_015524,bnc_spoken,4690,False,31,21,52,0,0
dose21,dose56_rw2s0_000939,gutenberg,24828,True,26,23,49,1,1
dose21,dose56_rw_034743,childes,11396,True,22,22,44,0,0
dose21,dose56_rw2s0_001175,gutenberg,26231,False,20,20,40,0,0
dose21,dose56_rw2s0_018164,open_subtitles,42982,True,20,19,39,0,1
dose21,dose56_rw_011081,bnc_spoken,968,False,12,9,21,0,0
dose21,dose56_rw_044239,childes,12017,False,16,19,35,0,0
dose21,dose56_rw_035278,open_subtitles,52642,True,12,12,24,0,0
dose21,dose56_rw2s1_027850,gutenberg,25864,False,21,27,48,0,0
dose21,dose56_rw2s1_006374,gutenberg,37636,True,47,41,88,0,0
dose21,dose56_rw2s0_008958,gutenberg,30573,True,24,17,41,0,0
dose21,dose56_rw_040731,childes,19715,True,16,14,30,0,0
dose21,dose56_rw_037816,childes,19880,True,13,17,30,0,0
dose21,dose56_rw2s0_011680,gutenberg,29804,True,28,28,56,1,1
dose21,dose56_rw2s0_027073,gutenberg,38270,True,39,28,67,1,1
dose21,dose56_rw2s0_004849,bnc_spoken,3596,True,22,20,42,0,1
dose21,dose56_rw2s0_028124,simple_wiki,56397,True,20,20,40,1,1
dose21,dose56_rw2s0_013913,bnc_spoken,1890,True,53,46,99,0,0
dose21,dose56_rw_033934,open_subtitles,41497,True,15,20,35,1,1
dose21,dose56_rw2s0_018045,gutenberg,24855,True,32,31,63,0,0
dose21,dose56_rw2s1_017212,childes,12354,True,25,20,45,2,4
dose21,dose56_rw_029741,childes,16933,True,18,19,37,0,0
dose21,dose56_rw2s0_025844,gutenberg,38147,False,22,19,41,0,0
dose21,dose56_rw_025457,childes,13758,True,14,17,31,1,2
dose21,dose56_rw2s0_025289,bnc_spoken,3378,True,18,19,37,1,2
dose21,dose56_rw2s0_014886,gutenberg,34633,True,35,35,70,0,1
dose21,dose56_rw2s0_017708,gutenberg,25318,True,31,29,60,0,0
dose21,dose56_rw_030552,childes,13758,True,14,17,31,1,2
dose21,dose56_rw_041908,open_subtitles,47995,False,19,20,39,0,0
dose21,dose56_rw2s1_032029,open_subtitles,46874,True,18,19,37,1,1
dose21,dose56_rw2s1_000702,simple_wiki,58895,False,22,19,41,0,0
dose21,dose56_rw2s1_026217,gutenberg,33937,True,22,23,45,0,0
dose21,dose56_rw2s0_019185,gutenberg,34120,True,29,26,55,1,1
dose21,dose56_rw_043875,childes,10422,True,13,12,25,1,2
dose21,dose56_rw2s1_029997,open_subtitles,41399,False,30,29,59,0,0
dose21,dose56_rw_035910,open_subtitles,50543,True,13,16,29,0,0
dose21,dose56_rw2s0_026473,gutenberg,32253,True,39,36,75,1,1
dose21,dose56_rw2s0_031761,simple_wiki,52884,True,22,20,42,0,0
dose21,dose56_rw2s0_018341,gutenberg,23035,False,22,22,44,0,0
dose21,dose56_rw2s0_017570,gutenberg,26980,True,23,27,50,0,2
dose21,dose56_rw_021360,childes,12149,True,12,13,25,0,0
dose21,dose56_rw2s1_008263,gutenberg,34570,True,28,20,48,1,1
dose21,dose56_rw2s0_023024,gutenberg,37629,True,24,24,48,0,1
dose21,dose56_rw2s1_011166,gutenberg,29255,True,29,24,53,0,1
dose21,dose56_rw2s1_003453,simple_wiki,57645,True,20,23,43,0,0
dose21,dose56_rw2s0_023999,gutenberg,28529,True,18,17,35,0,1
dose21,dose56_rw_015089,bnc_spoken,668,True,20,20,40,1,2
dose21,dose56_rw2s1_022507,childes,11698,True,18,21,39,1,1
dose21,dose56_rw2s0_020480,simple_wiki,60239,True,21,19,40,1,2
dose21,dose56_rw_001684,childes,12040,True,12,12,24,0,0
dose21,dose56_rw2s0_014981,bnc_spoken,2051,True,23,20,43,0,0
dose21,dose56_rw2s1_019579,bnc_spoken,3379,False,26,28,54,0,0
dose21,dose56_rw_003305,simple_wiki,53735,True,21,12,33,1,3
dose21,dose56_rw2s1_032194,childes,20262,True,19,14,33,0,1
dose21,dose56_rw2s1_016193,gutenberg,25790,True,24,26,50,0,0
dose21,dose56_rw2s0_013129,gutenberg,25242,True,25,24,49,1,1
dose21,dose56_rw_041681,open_subtitles,47150,True,12,12,24,1,1
dose21,dose56_rw_044626,childes,12431,True,12,14,26,0,1
dose21,dose56_rw_043709,childes,13183,True,12,16,28,1,3
dose21,dose56_rw_035983,childes,16596,True,14,15,29,1,1
dose21,dose56_rw_005845,open_subtitles,41065,False,17,21,38,0,0
dose21,dose56_rw2s0_026613,childes,12013,True,19,19,38,0,1
dose21,dose56_rw_017188,childes,17361,True,17,19,36,2,3
dose21,dose56_rw2s1_024496,childes,12392,True,25,23,48,1,2
dose21,dose56_rw2s1_028181,gutenberg,25251,True,38,38,76,2,2
dose21,dose56_rw_030856,childes,22274,True,17,16,33,2,2
dose21,dose56_rw2s0_020790,gutenberg,24663,True,52,47,99,1,2
dose21,dose56_rw_039458,childes,19579,True,17,13,30,0,0
dose21,dose56_rw_018185,childes,9101,True,12,14,26,0,1
dose21,dose56_rw2s0_030209,simple_wiki,60960,False,18,20,38,0,0
dose21,dose56_rw_034962,childes,8956,True,14,12,26,0,1
dose21,dose56_rw_026555,childes,16475,True,18,19,37,0,0
dose21,dose56_rw2s1_004949,bnc_spoken,4296,True,32,30,62,3,4
dose21,dose56_rw2s1_000795,simple_wiki,53625,True,33,25,58,1,1
dose21,dose56_rw2s0_000123,gutenberg,35729,True,21,23,44,0,0
dose21,dose56_rw2s0_016619,bnc_spoken,1951,True,25,26,51,0,0
dose21,dose56_rw2s1_007852,simple_wiki,61093,True,29,28,57,0,1
dose21,dose56_rw2s1_011254,childes,13695,True,26,30,56,1,2
dose21,dose56_rw_040806,childes,19894,True,13,9,22,0,0
dose21,dose56_rw_034547,open_subtitles,45093,True,14,14,28,0,0
dose21,dose56_rw2s1_008749,childes,14214,True,23,22,45,2,3
dose21,dose56_rw2s0_020660,simple_wiki,54101,False,18,18,36,0,0
dose21,dose56_rw2s1_025050,gutenberg,31782,False,28,34,62,0,0
dose21,dose56_rw_035930,childes,18885,True,17,21,38,0,1
dose21,dose56_rw2s0_004520,bnc_spoken,1058,True,32,25,57,3,4
dose21,dose56_rw2s1_002282,gutenberg,26376,True,18,16,34,4,5
dose21,dose56_rw_037818,childes,12321,True,12,13,25,0,0
dose21,dose56_rw_037966,childes,16555,False,12,12,24,0,0
dose21,dose56_rw2s0_000807,bnc_spoken,237,True,24,21,45,2,2
dose21,dose56_rw_036774,childes,11830,True,16,18,34,3,3
dose21,dose56_rw2s0_005381,childes,20459,True,19,16,35,0,2
dose21,dose56_rw2s0_028041,gutenberg,29773,False,34,33,67,0,0
dose21,dose56_rw_030129,open_subtitles,43651,True,13,18,31,2,3
dose21,dose56_rw2s0_021232,open_subtitles,39570,False,22,27,49,0,0
dose21,dose56_rw_001003,gutenberg,26503,True,21,15,36,0,2
dose21,dose56_rw2s1_024398,gutenberg,28264,True,21,20,41,1,3
dose21,dose56_rw2s0_005390,gutenberg,26300,True,19,19,38,0,1
dose21,dose56_rw2s1_001937,childes,6958,True,21,20,41,0,0
dose21,dose56_rw_034814,childes,10420,True,12,11,23,0,0
dose21,dose56_rw2s0_025181,simple_wiki,57379,True,21,20,41,0,1
dose21,dose56_rw2s0_030399,simple_wiki,52810,True,37,35,72,0,1
dose21,dose56_rw2s1_023547,gutenberg,33086,True,22,19,41,3,4
dose21,dose56_rw2s1_007385,simple_wiki,57711,False,20,23,43,0,0
dose21,dose56_rw_012456,childes,16799,True,14,17,31,0,0
dose21,dose56_rw2s1_027874,gutenberg,36679,True,28,22,50,1,4
dose21,dose56_rw2s1_017763,gutenberg,25694,True,23,19,42,0,1
dose21,dose56_rw2s0_007799,gutenberg,24429,True,22,23,45,0,0
dose21,dose56_rw2s1_031314,simple_wiki,61888,True,19,16,35,0,0
dose21,dose56_rw2s0_030017,gutenberg,28659,True,23,25,48,0,0
dose21,dose56_rw2s1_024491,gutenberg,27579,True,35,23,58,0,0
dose21,dose56_rw_041954,childes,20293,True,13,12,25,0,0
dose21,dose56_rw2s1_030459,gutenberg,23727,False,25,25,50,0,0
dose21,dose56_rw2s0_023247,childes,10090,False,24,21,45,0,0
dose21,dose56_rw2s0_031199,gutenberg,25391,False,33,26,59,0,0
dose21,dose56_rw2s1_028266,simple_wiki,59205,True,26,23,49,0,2
dose21,dose56_rw2s0_001945,gutenberg,25812,True,41,30,71,0,0
dose21,dose56_rw2s0_020778,open_subtitles,45500,True,21,18,39,0,0
dose21,dose56_rw2s1_020400,gutenberg,30937,True,22,25,47,0,0
dose21,dose56_rw2s1_032434,gutenberg,36682,True,22,20,42,1,2
dose21,dose56_rw2s1_024045,childes,18674,True,18,15,33,2,2
dose21,dose56_rw2s0_014662,bnc_spoken,265,True,20,15,35,1,2
dose21,dose56_rw_036383,open_subtitles,44025,True,13,15,28,0,4
dose21,dose56_rw2s0_011556,gutenberg,29636,True,18,22,40,1,1
dose21,dose56_rw2s0_003713,childes,8641,True,20,21,41,1,1
dose21,dose56_rw2s1_014012,gutenberg,31575,False,27,25,52,0,0
dose21,dose56_rw_044886,childes,10180,False,27,22,49,0,0
dose21,dose56_rw2s1_031321,bnc_spoken,4333,False,28,32,60,0,0
dose21,dose56_rw2s0_025938,open_subtitles,47925,True,18,17,35,0,0
dose21,dose56_rw2s0_015620,gutenberg,36102,False,38,32,70,0,0
dose21,dose56_rw2s0_019080,gutenberg,25756,True,22,19,41,1,2
dose21,dose56_rw2s1_012797,bnc_spoken,2847,True,22,21,43,1,3
dose21,dose56_rw2s0_003090,gutenberg,30694,True,34,38,72,0,1
dose21,dose56_rw2s1_031335,simple_wiki,56520,True,18,21,39,1,3
dose21,dose56_rw_011156,gutenberg,34081,True,13,11,24,2,2
dose21,dose56_rw2s0_031389,childes,16913,True,18,17,35,0,2
dose21,dose56_rw2s0_013226,gutenberg,25662,False,23,18,41,0,0
dose21,dose56_rw_000905,gutenberg,34460,False,15,16,31,0,0
dose21,dose56_rw2s0_020601,simple_wiki,60506,False,24,24,48,0,0
dose21,dose56_rw2s0_017273,gutenberg,34453,True,18,19,37,2,2
dose21,dose56_rw2s0_032342,simple_wiki,54478,True,26,25,51,1,1
dose21,dose56_rw2s1_024036,gutenberg,24412,True,31,33,64,0,1
dose21,dose56_rw_036976,open_subtitles,50249,True,21,22,43,1,1
dose21,dose56_rw2s1_027037,gutenberg,24183,True,18,18,36,0,0
dose21,dose56_rw2s1_007978,gutenberg,37380,True,32,26,58,1,1
dose21,dose56_rw_006400,childes,11366,True,14,12,26,0,0
dose21,dose56_rw2s1_017228,childes,14495,True,24,19,43,0,0
dose21,dose56_rw2s0_031735,gutenberg,35004,False,34,34,68,0,0
dose21,dose56_rw2s0_020967,gutenberg,34285,True,38,39,77,0,0
dose21,dose56_rw2s0_004786,gutenberg,32525,True,34,34,68,0,1
dose21,dose56_rw2s0_001859,gutenberg,26605,True,22,20,42,1,1
dose21,dose56_rw2s0_014085,gutenberg,37418,True,32,34,66,2,3
dose21,dose56_rw2s1_028412,gutenberg,25923,True,21,22,43,0,1
dose21,dose56_rw2s1_010653,bnc_spoken,4727,True,19,18,37,1,1
dose21,dose56_rw2s0_012430,gutenberg,24706,False,27,22,49,0,0
dose21,dose56_rw2s1_008185,gutenberg,34252,False,27,26,53,0,0
dose21,dose56_rw_013406,gutenberg,36868,True,39,34,73,0,0
dose21,dose56_rw2s0_000142,gutenberg,28540,True,26,21,47,1,1
dose21,dose56_rw2s0_029203,gutenberg,38118,True,19,17,36,1,2
dose21,dose56_rw2s0_003210,bnc_spoken,4435,True,30,29,59,0,1
dose21,dose56_rw2s0_023425,simple_wiki,56221,False,34,36,70,0,0
dose21,dose56_rw2s1_007486,gutenberg,26854,False,29,29,58,0,0
dose21,dose56_rw2s1_018542,gutenberg,30361,True,35,28,63,0,1
dose21,dose56_rw_019762,gutenberg,26406,True,25,27,52,0,0
dose21,dose56_rw2s1_025284,childes,17479,True,19,20,39,0,0
dose21,dose56_rw2s0_025812,open_subtitles,45448,True,23,29,52,1,3
dose21,dose56_rw2s0_007893,gutenberg,29160,False,39,37,76,0,0
dose21,dose56_rw2s1_009501,gutenberg,23818,False,19,19,38,0,0
dose21,dose56_rw2s0_000637,simple_wiki,57029,False,26,32,58,0,0
dose21,dose56_rw2s0_027599,gutenberg,28154,True,36,29,65,1,2
dose21,dose56_rw2s1_009542,gutenberg,26958,True,28,24,52,3,4
dose21,dose56_rw_007793,gutenberg,36272,True,18,17,35,1,1
dose21,dose56_rw2s0_013494,gutenberg,30989,False,21,18,39,0,0
dose21,dose56_rw2s1_020943,gutenberg,28473,True,21,20,41,0,0
dose21,dose56_rw2s1_029668,gutenberg,29664,True,39,38,77,1,1
dose21,dose56_rw2s0_031080,simple_wiki,61697,True,34,28,62,1,1
dose21,dose56_rw_004934,childes,6988,True,15,14,29,1,1
dose21,dose56_rw2s1_030467,gutenberg,29294,False,35,31,66,0,0
dose21,dose56_rw2s1_029039,gutenberg,36995,True,51,44,95,0,1
dose21,dose56_rw_009395,childes,20550,True,12,11,23,0,0
dose21,dose56_rw_008022,open_subtitles,42088,True,41,44,85,1,1
dose21,dose56_rw2s1_013030,simple_wiki,53060,False,21,26,47,0,0
dose21,dose56_rw2s1_002313,childes,15877,True,22,22,44,3,3
dose21,dose56_rw_017017,childes,21227,True,22,23,45,0,1
dose21,dose56_rw2s1_026212,simple_wiki,61469,True,28,26,54,2,2
dose21,dose56_rw2s1_014202,childes,20366,True,20,15,35,1,1
dose21,dose56_rw2s1_000065,simple_wiki,59767,True,21,25,46,3,3
dose21,dose56_rw2s1_021210,simple_wiki,55368,True,30,31,61,0,1
